poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,party,answer,candidate_id,candidate_name,pct
82783,1365,Change Research,1802,Carolina Forward,Change Research,48,Change Research,1.4,0.6,Text-to-Web/Online Ad,,North Carolina,5/5/23,5/8/23,,"",,,,,173021,802,lv,,lv,,5/10/23 09:23,"",https://carolinaforward.org/wp-content/uploads/2023/05/Carolina-Forward-May-2023-Poll-Report.pdf,https://carolinaforward.org/wp-content/uploads/2023/05/Carolina-Forward-May-2023-Poll-Report.pdf,,https://docs.google.com/spreadsheets/d/1-ChbmNlXd8ZG8UeeFQzhhtqT0P7BbJGNX-yf1pXgy44/edit#gid=0,"",false,DEM,9502,2024,Governor,0,,11/5/24,general,false,false,,DEM,Stein,30167,Joshua Harold Stein,43.0
82783,1365,Change Research,1802,Carolina Forward,Change Research,48,Change Research,1.4,0.6,Text-to-Web/Online Ad,,North Carolina,5/5/23,5/8/23,,"",,,,,173021,802,lv,,lv,,5/10/23 09:23,"",https://carolinaforward.org/wp-content/uploads/2023/05/Carolina-Forward-May-2023-Poll-Report.pdf,https://carolinaforward.org/wp-content/uploads/2023/05/Carolina-Forward-May-2023-Poll-Report.pdf,,https://docs.google.com/spreadsheets/d/1-ChbmNlXd8ZG8UeeFQzhhtqT0P7BbJGNX-yf1pXgy44/edit#gid=0,"",false,DEM,9502,2024,Governor,0,,11/5/24,general,false,false,,REP,Robinson,30168,Mark Keith Robinson,46.0
83137,1418,WPAi,2002,Protect Louisiana's Children,WPA Intelligence,383,WPA Intelligence,1.7,-0.1,Live Phone,,Louisiana,4/30/23,5/2/23,,"",,,,,175271,500,lv,,lv,,6/30/23 08:57,"",https://twitter.com/WPAIntel/status/1674435924900601856?s=20,,https://twitter.com/WPAIntel/status/1674435924900601856?s=20,,"",,REP,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,DEM,Wilson,30938,Shawn Wilson,18.0
83137,1418,WPAi,2002,Protect Louisiana's Children,WPA Intelligence,383,WPA Intelligence,1.7,-0.1,Live Phone,,Louisiana,4/30/23,5/2/23,,"",,,,,175271,500,lv,,lv,,6/30/23 08:57,"",https://twitter.com/WPAIntel/status/1674435924900601856?s=20,,https://twitter.com/WPAIntel/status/1674435924900601856?s=20,,"",,REP,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Landry,29465,Jeff Landry,32.0
83137,1418,WPAi,2002,Protect Louisiana's Children,WPA Intelligence,383,WPA Intelligence,1.7,-0.1,Live Phone,,Louisiana,4/30/23,5/2/23,,"",,,,,175271,500,lv,,lv,,6/30/23 08:57,"",https://twitter.com/WPAIntel/status/1674435924900601856?s=20,,https://twitter.com/WPAIntel/status/1674435924900601856?s=20,,"",,REP,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Waguespack,30996,Stephen Waguespack,2.0
83137,1418,WPAi,2002,Protect Louisiana's Children,WPA Intelligence,383,WPA Intelligence,1.7,-0.1,Live Phone,,Louisiana,4/30/23,5/2/23,,"",,,,,175271,500,lv,,lv,,6/30/23 08:57,"",https://twitter.com/WPAIntel/status/1674435924900601856?s=20,,https://twitter.com/WPAIntel/status/1674435924900601856?s=20,,"",,REP,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Schroder,29470,John M. Schroder,6.0
83137,1418,WPAi,2002,Protect Louisiana's Children,WPA Intelligence,383,WPA Intelligence,1.7,-0.1,Live Phone,,Louisiana,4/30/23,5/2/23,,"",,,,,175271,500,lv,,lv,,6/30/23 08:57,"",https://twitter.com/WPAIntel/status/1674435924900601856?s=20,,https://twitter.com/WPAIntel/status/1674435924900601856?s=20,,"",,REP,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,IND,Lundy,30940,Hunter Lundy,2.0
83137,1418,WPAi,2002,Protect Louisiana's Children,WPA Intelligence,383,WPA Intelligence,1.7,-0.1,Live Phone,,Louisiana,4/30/23,5/2/23,,"",,,,,175271,500,lv,,lv,,6/30/23 08:57,"",https://twitter.com/WPAIntel/status/1674435924900601856?s=20,,https://twitter.com/WPAIntel/status/1674435924900601856?s=20,,"",,REP,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Nelson,30971,Richard Nelson,1.0
83137,1418,WPAi,2002,Protect Louisiana's Children,WPA Intelligence,383,WPA Intelligence,1.7,-0.1,Live Phone,,Louisiana,4/30/23,5/2/23,,"",,,,,175271,500,lv,,lv,,6/30/23 08:57,"",https://twitter.com/WPAIntel/status/1674435924900601856?s=20,,https://twitter.com/WPAIntel/status/1674435924900601856?s=20,,"",,REP,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Hewitt,29469,Sharon W. Hewitt,2.0
83137,1418,WPAi,2002,Protect Louisiana's Children,WPA Intelligence,383,WPA Intelligence,1.7,-0.1,Live Phone,,Louisiana,4/30/23,5/2/23,,"",,,,,175271,500,lv,,lv,,6/30/23 08:57,"",https://twitter.com/WPAIntel/status/1674435924900601856?s=20,,https://twitter.com/WPAIntel/status/1674435924900601856?s=20,,"",,REP,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,IND,Istre,31037,Jeffrey Istre,1.0
82721,1718,Impact Research,"","",Impact Research,14,Impact Research,1.5,-0.2,,,Mississippi,4/24/23,4/27/23,30948,Brandon E. Presley,DEM,,,,172627,600,lv,,lv,,5/2/23 14:11,"",https://twitter.com/michbeyer/status/1653438964160659686,https://twitter.com/michbeyer/status/1653438964160659686,,,"",true,DEM,9551,2023,Governor,0,,11/7/23,general,false,false,,DEM,Presley,30948,Brandon E. Presley,44.0
82721,1718,Impact Research,"","",Impact Research,14,Impact Research,1.5,-0.2,,,Mississippi,4/24/23,4/27/23,30948,Brandon E. Presley,DEM,,,,172627,600,lv,,lv,,5/2/23 14:11,"",https://twitter.com/michbeyer/status/1653438964160659686,https://twitter.com/michbeyer/status/1653438964160659686,,,"",true,DEM,9551,2023,Governor,0,,11/7/23,general,false,false,,REP,Reeves,30949,Tate Reeves,47.0
82700,438,Siena,1955,Mississippi Today,Siena College,305,Siena College,2.7,-0.8,Live Phone/Online Panel,,Mississippi,4/16/23,4/20/23,,"",,,,,172515,783,rv,,rv,,4/28/23 09:39,"",https://mississippitoday.org/2023/04/28/governors-race-poll-brandon-presley-tate-reeves/,https://mississippitoday.org/2023/04/28/governors-race-poll-brandon-presley-tate-reeves/,,https://s3.documentcloud.org/documents/23791209/ms-todaysiena-college-april-23-governor.pdf,"",,,9551,2023,Governor,0,,11/7/23,general,false,false,,DEM,Presley,30948,Brandon E. Presley,38.0
82700,438,Siena,1955,Mississippi Today,Siena College,305,Siena College,2.7,-0.8,Live Phone/Online Panel,,Mississippi,4/16/23,4/20/23,,"",,,,,172515,783,rv,,rv,,4/28/23 09:39,"",https://mississippitoday.org/2023/04/28/governors-race-poll-brandon-presley-tate-reeves/,https://mississippitoday.org/2023/04/28/governors-race-poll-brandon-presley-tate-reeves/,,https://s3.documentcloud.org/documents/23791209/ms-todaysiena-college-april-23-governor.pdf,"",,,9551,2023,Governor,0,,11/7/23,general,false,false,,REP,Reeves,30949,Tate Reeves,49.0
82684,1418,WPAi,26,Club for Growth,WPA Intelligence,383,WPA Intelligence,1.7,-0.1,Live Phone,,Louisiana,4/11/23,4/13/23,,"",,,,,172389,500,lv,,lv,,4/26/23 09:57,"",https://www.scribd.com/document/640703251/Club-for-Growth-Polling-Memo,https://www.scribd.com/document/640703251/Club-for-Growth-Polling-Memo,,,"",,REP,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,DEM,Wilson,30938,Shawn Wilson,18.0
82684,1418,WPAi,26,Club for Growth,WPA Intelligence,383,WPA Intelligence,1.7,-0.1,Live Phone,,Louisiana,4/11/23,4/13/23,,"",,,,,172389,500,lv,,lv,,4/26/23 09:57,"",https://www.scribd.com/document/640703251/Club-for-Growth-Polling-Memo,https://www.scribd.com/document/640703251/Club-for-Growth-Polling-Memo,,,"",,REP,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Landry,29465,Jeff Landry,36.0
82684,1418,WPAi,26,Club for Growth,WPA Intelligence,383,WPA Intelligence,1.7,-0.1,Live Phone,,Louisiana,4/11/23,4/13/23,,"",,,,,172389,500,lv,,lv,,4/26/23 09:57,"",https://www.scribd.com/document/640703251/Club-for-Growth-Polling-Memo,https://www.scribd.com/document/640703251/Club-for-Growth-Polling-Memo,,,"",,REP,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Schroder,29470,John M. Schroder,6.0
82684,1418,WPAi,26,Club for Growth,WPA Intelligence,383,WPA Intelligence,1.7,-0.1,Live Phone,,Louisiana,4/11/23,4/13/23,,"",,,,,172389,500,lv,,lv,,4/26/23 09:57,"",https://www.scribd.com/document/640703251/Club-for-Growth-Polling-Memo,https://www.scribd.com/document/640703251/Club-for-Growth-Polling-Memo,,,"",,REP,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Hewitt,29469,Sharon W. Hewitt,3.0
82684,1418,WPAi,26,Club for Growth,WPA Intelligence,383,WPA Intelligence,1.7,-0.1,Live Phone,,Louisiana,4/11/23,4/13/23,,"",,,,,172389,500,lv,,lv,,4/26/23 09:57,"",https://www.scribd.com/document/640703251/Club-for-Growth-Polling-Memo,https://www.scribd.com/document/640703251/Club-for-Growth-Polling-Memo,,,"",,REP,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,IND,Lundy,30940,Hunter Lundy,3.0
82684,1418,WPAi,26,Club for Growth,WPA Intelligence,383,WPA Intelligence,1.7,-0.1,Live Phone,,Louisiana,4/11/23,4/13/23,,"",,,,,172389,500,lv,,lv,,4/26/23 09:57,"",https://www.scribd.com/document/640703251/Club-for-Growth-Polling-Memo,https://www.scribd.com/document/640703251/Club-for-Growth-Polling-Memo,,,"",,REP,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Waguespack,30996,Stephen Waguespack,2.0
82684,1418,WPAi,26,Club for Growth,WPA Intelligence,383,WPA Intelligence,1.7,-0.1,Live Phone,,Louisiana,4/11/23,4/13/23,,"",,,,,172389,500,lv,,lv,,4/26/23 09:57,"",https://www.scribd.com/document/640703251/Club-for-Growth-Polling-Memo,https://www.scribd.com/document/640703251/Club-for-Growth-Polling-Memo,,,"",,REP,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Nelson,30971,Richard Nelson,1.0
83123,1056,Remington,2001,Reboot Louisiana,Remington Research Group,279,Remington Research Group,2.6,-0.6,,,Louisiana,3/21/23,3/22/23,,"",,,,,175202,502,lv,,lv,,6/29/23 09:10,"",https://www.rebootlapac.com/_files/ugd/47188a_31d833fb98dd4aa1b27e06cebed72de4.pdf,,https://www.rebootlapac.com/_files/ugd/47188a_31d833fb98dd4aa1b27e06cebed72de4.pdf,,"",,REP,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,DEM,Wilson,30938,Shawn Wilson,30.0
83123,1056,Remington,2001,Reboot Louisiana,Remington Research Group,279,Remington Research Group,2.6,-0.6,,,Louisiana,3/21/23,3/22/23,,"",,,,,175202,502,lv,,lv,,6/29/23 09:10,"",https://www.rebootlapac.com/_files/ugd/47188a_31d833fb98dd4aa1b27e06cebed72de4.pdf,,https://www.rebootlapac.com/_files/ugd/47188a_31d833fb98dd4aa1b27e06cebed72de4.pdf,,"",,REP,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Landry,29465,Jeff Landry,30.0
83123,1056,Remington,2001,Reboot Louisiana,Remington Research Group,279,Remington Research Group,2.6,-0.6,,,Louisiana,3/21/23,3/22/23,,"",,,,,175202,502,lv,,lv,,6/29/23 09:10,"",https://www.rebootlapac.com/_files/ugd/47188a_31d833fb98dd4aa1b27e06cebed72de4.pdf,,https://www.rebootlapac.com/_files/ugd/47188a_31d833fb98dd4aa1b27e06cebed72de4.pdf,,"",,REP,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Schroder,29470,John M. Schroder,10.0
83123,1056,Remington,2001,Reboot Louisiana,Remington Research Group,279,Remington Research Group,2.6,-0.6,,,Louisiana,3/21/23,3/22/23,,"",,,,,175202,502,lv,,lv,,6/29/23 09:10,"",https://www.rebootlapac.com/_files/ugd/47188a_31d833fb98dd4aa1b27e06cebed72de4.pdf,,https://www.rebootlapac.com/_files/ugd/47188a_31d833fb98dd4aa1b27e06cebed72de4.pdf,,"",,REP,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Hewitt,29469,Sharon W. Hewitt,4.0
83123,1056,Remington,2001,Reboot Louisiana,Remington Research Group,279,Remington Research Group,2.6,-0.6,,,Louisiana,3/21/23,3/22/23,,"",,,,,175202,502,lv,,lv,,6/29/23 09:10,"",https://www.rebootlapac.com/_files/ugd/47188a_31d833fb98dd4aa1b27e06cebed72de4.pdf,,https://www.rebootlapac.com/_files/ugd/47188a_31d833fb98dd4aa1b27e06cebed72de4.pdf,,"",,REP,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Waguespack,30996,Stephen Waguespack,2.0
83123,1056,Remington,2001,Reboot Louisiana,Remington Research Group,279,Remington Research Group,2.6,-0.6,,,Louisiana,3/21/23,3/22/23,,"",,,,,175202,502,lv,,lv,,6/29/23 09:10,"",https://www.rebootlapac.com/_files/ugd/47188a_31d833fb98dd4aa1b27e06cebed72de4.pdf,,https://www.rebootlapac.com/_files/ugd/47188a_31d833fb98dd4aa1b27e06cebed72de4.pdf,,"",,REP,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Nelson,30971,Richard Nelson,1.0
83123,1056,Remington,2001,Reboot Louisiana,Remington Research Group,279,Remington Research Group,2.6,-0.6,,,Louisiana,3/21/23,3/22/23,,"",,,,,175202,502,lv,,lv,,6/29/23 09:10,"",https://www.rebootlapac.com/_files/ugd/47188a_31d833fb98dd4aa1b27e06cebed72de4.pdf,,https://www.rebootlapac.com/_files/ugd/47188a_31d833fb98dd4aa1b27e06cebed72de4.pdf,,"",,REP,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,IND,Lundy,30940,Hunter Lundy,4.0
82395,289,Mason-Dixon,1974,Magnolia Tribune,Mason-Dixon Polling & Strategy,197,Mason-Dixon Polling & Strategy,2.6,-1.1,Live Phone,,Mississippi,3/6/23,3/9/23,,"",,,,,170791,625,lv,,lv,,3/16/23 10:30,"",https://magnoliatribune.com/2023/03/16/magnolia-tribune-mason-dixon-poll-reeves-up-7/,https://magnoliatribune.com/2023/03/16/magnolia-tribune-mason-dixon-poll-reeves-up-7/,https://www.scribd.com/document/631655214/Magnolia-Tribune-Mason-Dixon-Gubernatorial-Poll-March-2023#,,"",,,9551,2023,Governor,0,,11/7/23,general,false,false,,DEM,Presley,30948,Brandon E. Presley,39.0
82395,289,Mason-Dixon,1974,Magnolia Tribune,Mason-Dixon Polling & Strategy,197,Mason-Dixon Polling & Strategy,2.6,-1.1,Live Phone,,Mississippi,3/6/23,3/9/23,,"",,,,,170791,625,lv,,lv,,3/16/23 10:30,"",https://magnoliatribune.com/2023/03/16/magnolia-tribune-mason-dixon-poll-reeves-up-7/,https://magnoliatribune.com/2023/03/16/magnolia-tribune-mason-dixon-poll-reeves-up-7/,https://www.scribd.com/document/631655214/Magnolia-Tribune-Mason-Dixon-Gubernatorial-Poll-March-2023#,,"",,,9551,2023,Governor,0,,11/7/23,general,false,false,,REP,Reeves,30949,Tate Reeves,46.0
82374,621,JMC Analytics,"","",JMC Analytics,156,JMC Analytics,1.8,-0.1,Live Phone/Text,,Louisiana,3/6/23,3/8/23,30970,John Belton,NPA,,,,170663,600,lv,,lv,,3/15/23 10:13,"",https://www.theadvertiser.com/story/news/2023/03/15/new-poll-released-for-louisiana-governor-race-shows-shawn-wilson-jeff-landry-far-in-front/70009657007/,https://www.theadvertiser.com/story/news/2023/03/15/new-poll-released-for-louisiana-governor-race-shows-shawn-wilson-jeff-landry-far-in-front/70009657007/,https://winwithjmc.com/wp-content/uploads/2023/03/AG-Gov-Poll-2.pdf,,"",true,NPA,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,DEM,Wilson,30938,Shawn Wilson,29.0
82374,621,JMC Analytics,"","",JMC Analytics,156,JMC Analytics,1.8,-0.1,Live Phone/Text,,Louisiana,3/6/23,3/8/23,30970,John Belton,NPA,,,,170663,600,lv,,lv,,3/15/23 10:13,"",https://www.theadvertiser.com/story/news/2023/03/15/new-poll-released-for-louisiana-governor-race-shows-shawn-wilson-jeff-landry-far-in-front/70009657007/,https://www.theadvertiser.com/story/news/2023/03/15/new-poll-released-for-louisiana-governor-race-shows-shawn-wilson-jeff-landry-far-in-front/70009657007/,https://winwithjmc.com/wp-content/uploads/2023/03/AG-Gov-Poll-2.pdf,,"",true,NPA,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Landry,29465,Jeff Landry,28.0
82374,621,JMC Analytics,"","",JMC Analytics,156,JMC Analytics,1.8,-0.1,Live Phone/Text,,Louisiana,3/6/23,3/8/23,30970,John Belton,NPA,,,,170663,600,lv,,lv,,3/15/23 10:13,"",https://www.theadvertiser.com/story/news/2023/03/15/new-poll-released-for-louisiana-governor-race-shows-shawn-wilson-jeff-landry-far-in-front/70009657007/,https://www.theadvertiser.com/story/news/2023/03/15/new-poll-released-for-louisiana-governor-race-shows-shawn-wilson-jeff-landry-far-in-front/70009657007/,https://winwithjmc.com/wp-content/uploads/2023/03/AG-Gov-Poll-2.pdf,,"",true,NPA,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Graves,30939,Garret Graves,12.0
82374,621,JMC Analytics,"","",JMC Analytics,156,JMC Analytics,1.8,-0.1,Live Phone/Text,,Louisiana,3/6/23,3/8/23,30970,John Belton,NPA,,,,170663,600,lv,,lv,,3/15/23 10:13,"",https://www.theadvertiser.com/story/news/2023/03/15/new-poll-released-for-louisiana-governor-race-shows-shawn-wilson-jeff-landry-far-in-front/70009657007/,https://www.theadvertiser.com/story/news/2023/03/15/new-poll-released-for-louisiana-governor-race-shows-shawn-wilson-jeff-landry-far-in-front/70009657007/,https://winwithjmc.com/wp-content/uploads/2023/03/AG-Gov-Poll-2.pdf,,"",true,NPA,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Schroder,29470,John M. Schroder,3.0
82374,621,JMC Analytics,"","",JMC Analytics,156,JMC Analytics,1.8,-0.1,Live Phone/Text,,Louisiana,3/6/23,3/8/23,30970,John Belton,NPA,,,,170663,600,lv,,lv,,3/15/23 10:13,"",https://www.theadvertiser.com/story/news/2023/03/15/new-poll-released-for-louisiana-governor-race-shows-shawn-wilson-jeff-landry-far-in-front/70009657007/,https://www.theadvertiser.com/story/news/2023/03/15/new-poll-released-for-louisiana-governor-race-shows-shawn-wilson-jeff-landry-far-in-front/70009657007/,https://winwithjmc.com/wp-content/uploads/2023/03/AG-Gov-Poll-2.pdf,,"",true,NPA,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,IND,Lundy,30940,Hunter Lundy,3.0
82374,621,JMC Analytics,"","",JMC Analytics,156,JMC Analytics,1.8,-0.1,Live Phone/Text,,Louisiana,3/6/23,3/8/23,30970,John Belton,NPA,,,,170663,600,lv,,lv,,3/15/23 10:13,"",https://www.theadvertiser.com/story/news/2023/03/15/new-poll-released-for-louisiana-governor-race-shows-shawn-wilson-jeff-landry-far-in-front/70009657007/,https://www.theadvertiser.com/story/news/2023/03/15/new-poll-released-for-louisiana-governor-race-shows-shawn-wilson-jeff-landry-far-in-front/70009657007/,https://winwithjmc.com/wp-content/uploads/2023/03/AG-Gov-Poll-2.pdf,,"",true,NPA,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Hewitt,29469,Sharon W. Hewitt,2.0
82374,621,JMC Analytics,"","",JMC Analytics,156,JMC Analytics,1.8,-0.1,Live Phone/Text,,Louisiana,3/6/23,3/8/23,30970,John Belton,NPA,,,,170663,600,lv,,lv,,3/15/23 10:13,"",https://www.theadvertiser.com/story/news/2023/03/15/new-poll-released-for-louisiana-governor-race-shows-shawn-wilson-jeff-landry-far-in-front/70009657007/,https://www.theadvertiser.com/story/news/2023/03/15/new-poll-released-for-louisiana-governor-race-shows-shawn-wilson-jeff-landry-far-in-front/70009657007/,https://winwithjmc.com/wp-content/uploads/2023/03/AG-Gov-Poll-2.pdf,,"",true,NPA,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Nelson,30971,Richard Nelson,1.0
82314,383,PPP,1802,Carolina Forward,Public Policy Polling,263,Public Policy Polling,1.4,0.0,IVR/Text,,North Carolina,3/2/23,3/3/23,,"",,,,,169636,704,rv,,rv,,3/6/23 11:11,"",https://carolinaforward.org/blog/carolina-forward-poll-march-2023/,https://carolinaforward.org/blog/carolina-forward-poll-march-2023/,,,"",,DEM,9502,2024,Governor,0,,11/5/24,general,false,false,,DEM,Stein,30167,Joshua Harold Stein,42.0
82314,383,PPP,1802,Carolina Forward,Public Policy Polling,263,Public Policy Polling,1.4,0.0,IVR/Text,,North Carolina,3/2/23,3/3/23,,"",,,,,169636,704,rv,,rv,,3/6/23 11:11,"",https://carolinaforward.org/blog/carolina-forward-poll-march-2023/,https://carolinaforward.org/blog/carolina-forward-poll-march-2023/,,,"",,DEM,9502,2024,Governor,0,,11/5/24,general,false,false,,REP,Robinson,30168,Mark Keith Robinson,44.0
82263,460,SurveyUSA,1971,Put Louisiana First,SurveyUSA,325,SurveyUSA,2.8,-1.3,,,Louisiana,1/26/23,2/1/23,,"",,,,,169346,662,lv,,lv,,2/25/23 17:10,"",https://www.nola.com/news/politics/donald-trumps-political-dominance-waning-in-louisiana/article_15f3fd0a-b39c-11ed-8340-4b2fac1760a6.html,https://www.nola.com/news/politics/donald-trumps-political-dominance-waning-in-louisiana/article_15f3fd0a-b39c-11ed-8340-4b2fac1760a6.html,,https://bloximages.newyork1.vip.townnews.com/nola.com/content/tncms/assets/v3/editorial/4/be/4bebc38e-b441-11ed-a4b8-17b65566d62d/63f8b21a6bfc4.pdf.pdf,"",,REP,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,DEM,Chambers,30967,Gary Chambers,20.0
82263,460,SurveyUSA,1971,Put Louisiana First,SurveyUSA,325,SurveyUSA,2.8,-1.3,,,Louisiana,1/26/23,2/1/23,,"",,,,,169346,662,lv,,lv,,2/25/23 17:10,"",https://www.nola.com/news/politics/donald-trumps-political-dominance-waning-in-louisiana/article_15f3fd0a-b39c-11ed-8340-4b2fac1760a6.html,https://www.nola.com/news/politics/donald-trumps-political-dominance-waning-in-louisiana/article_15f3fd0a-b39c-11ed-8340-4b2fac1760a6.html,,https://bloximages.newyork1.vip.townnews.com/nola.com/content/tncms/assets/v3/editorial/4/be/4bebc38e-b441-11ed-a4b8-17b65566d62d/63f8b21a6bfc4.pdf.pdf,"",,REP,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Landry,29465,Jeff Landry,23.0
82263,460,SurveyUSA,1971,Put Louisiana First,SurveyUSA,325,SurveyUSA,2.8,-1.3,,,Louisiana,1/26/23,2/1/23,,"",,,,,169346,662,lv,,lv,,2/25/23 17:10,"",https://www.nola.com/news/politics/donald-trumps-political-dominance-waning-in-louisiana/article_15f3fd0a-b39c-11ed-8340-4b2fac1760a6.html,https://www.nola.com/news/politics/donald-trumps-political-dominance-waning-in-louisiana/article_15f3fd0a-b39c-11ed-8340-4b2fac1760a6.html,,https://bloximages.newyork1.vip.townnews.com/nola.com/content/tncms/assets/v3/editorial/4/be/4bebc38e-b441-11ed-a4b8-17b65566d62d/63f8b21a6bfc4.pdf.pdf,"",,REP,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Cassidy,29466,Bill Cassidy,17.0
82263,460,SurveyUSA,1971,Put Louisiana First,SurveyUSA,325,SurveyUSA,2.8,-1.3,,,Louisiana,1/26/23,2/1/23,,"",,,,,169346,662,lv,,lv,,2/25/23 17:10,"",https://www.nola.com/news/politics/donald-trumps-political-dominance-waning-in-louisiana/article_15f3fd0a-b39c-11ed-8340-4b2fac1760a6.html,https://www.nola.com/news/politics/donald-trumps-political-dominance-waning-in-louisiana/article_15f3fd0a-b39c-11ed-8340-4b2fac1760a6.html,,https://bloximages.newyork1.vip.townnews.com/nola.com/content/tncms/assets/v3/editorial/4/be/4bebc38e-b441-11ed-a4b8-17b65566d62d/63f8b21a6bfc4.pdf.pdf,"",,REP,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Graves,30939,Garret Graves,12.0
82263,460,SurveyUSA,1971,Put Louisiana First,SurveyUSA,325,SurveyUSA,2.8,-1.3,,,Louisiana,1/26/23,2/1/23,,"",,,,,169346,662,lv,,lv,,2/25/23 17:10,"",https://www.nola.com/news/politics/donald-trumps-political-dominance-waning-in-louisiana/article_15f3fd0a-b39c-11ed-8340-4b2fac1760a6.html,https://www.nola.com/news/politics/donald-trumps-political-dominance-waning-in-louisiana/article_15f3fd0a-b39c-11ed-8340-4b2fac1760a6.html,,https://bloximages.newyork1.vip.townnews.com/nola.com/content/tncms/assets/v3/editorial/4/be/4bebc38e-b441-11ed-a4b8-17b65566d62d/63f8b21a6bfc4.pdf.pdf,"",,REP,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,DEM,Bernhardt,30968,Katie Bernhardt,11.0
82263,460,SurveyUSA,1971,Put Louisiana First,SurveyUSA,325,SurveyUSA,2.8,-1.3,,,Louisiana,1/26/23,2/1/23,,"",,,,,169346,662,lv,,lv,,2/25/23 17:10,"",https://www.nola.com/news/politics/donald-trumps-political-dominance-waning-in-louisiana/article_15f3fd0a-b39c-11ed-8340-4b2fac1760a6.html,https://www.nola.com/news/politics/donald-trumps-political-dominance-waning-in-louisiana/article_15f3fd0a-b39c-11ed-8340-4b2fac1760a6.html,,https://bloximages.newyork1.vip.townnews.com/nola.com/content/tncms/assets/v3/editorial/4/be/4bebc38e-b441-11ed-a4b8-17b65566d62d/63f8b21a6bfc4.pdf.pdf,"",,REP,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Schroder,29470,John M. Schroder,5.0
82263,460,SurveyUSA,1971,Put Louisiana First,SurveyUSA,325,SurveyUSA,2.8,-1.3,,,Louisiana,1/26/23,2/1/23,,"",,,,,169346,662,lv,,lv,,2/25/23 17:10,"",https://www.nola.com/news/politics/donald-trumps-political-dominance-waning-in-louisiana/article_15f3fd0a-b39c-11ed-8340-4b2fac1760a6.html,https://www.nola.com/news/politics/donald-trumps-political-dominance-waning-in-louisiana/article_15f3fd0a-b39c-11ed-8340-4b2fac1760a6.html,,https://bloximages.newyork1.vip.townnews.com/nola.com/content/tncms/assets/v3/editorial/4/be/4bebc38e-b441-11ed-a4b8-17b65566d62d/63f8b21a6bfc4.pdf.pdf,"",,REP,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,DEM,Wilson,30938,Shawn Wilson,4.0
